Date,Load
31/05/2023 03.30,525.793
31/05/2023 04.00,461.277
31/05/2023 04.30,444.956
31/05/2023 05.00,461.063
31/05/2023 05.30,467.209
31/05/2023 06.00,491.723
31/05/2023 06.30,329.379
31/05/2023 07.00,363.505
31/05/2023 07.30,254.041
31/05/2023 08.00,0
31/05/2023 08.30,0
31/05/2023 09.00,0
31/05/2023 09.30,0
31/05/2023 10.00,0
31/05/2023 10.30,884.815
31/05/2023 11.00,2639.512
31/05/2023 11.30,2853.151
31/05/2023 12.00,2539.82
31/05/2023 12.30,1587.129
31/05/2023 13.00,2510.239
31/05/2023 13.30,3052.655
31/05/2023 14.00,2867.125
31/05/2023 14.30,2893.829
31/05/2023 15.00,3174.112
31/05/2023 15.30,2165.806
31/05/2023 16.00,3369.39
31/05/2023 16.30,3373.881
31/05/2023 17.00,3634.113
31/05/2023 17.30,3420.954
31/05/2023 18.00,3757.173
31/05/2023 18.30,3879.403
31/05/2023 19.00,4041.025
31/05/2023 19.30,3994.267
31/05/2023 20.00,3829.313
31/05/2023 20.30,3701.612
31/05/2023 21.00,3640.623
31/05/2023 21.30,2826.308
31/05/2023 22.00,2506.165
31/05/2023 22.30,1205.728
31/05/2023 23.00,644.665
31/05/2023 23.30,645.621
01/06/2023 00.00,584.809
01/06/2023 00.30,544.942
01/06/2023 01.00,569.142
01/06/2023 01.30,573.018
01/06/2023 02.00,511.832
01/06/2023 02.30,499.125
01/06/2023 03.00,479.236
01/06/2023 03.30,499.015
01/06/2023 04.00,422.641
01/06/2023 04.30,428.953
01/06/2023 05.00,443.25
01/06/2023 05.30,372.839
01/06/2023 06.00,395.406
01/06/2023 06.30,306.605
01/06/2023 07.00,187.866
01/06/2023 07.30,171.212
01/06/2023 08.00,292.732
01/06/2023 08.30,0
01/06/2023 09.00,53.526
01/06/2023 09.30,0
01/06/2023 10.00,116.488
01/06/2023 10.30,9.862
01/06/2023 11.00,2161.813
01/06/2023 11.30,1959.141
01/06/2023 12.00,2665.998
01/06/2023 12.30,1889.428
01/06/2023 13.00,2494.305
01/06/2023 13.30,2995.834
01/06/2023 14.00,1764.999
01/06/2023 14.30,1695.871
01/06/2023 15.00,2021.963
01/06/2023 15.30,2106.948
01/06/2023 16.00,2405.479
01/06/2023 16.30,2570.741
01/06/2023 17.00,2652.297
01/06/2023 17.30,2962.856
01/06/2023 18.00,3270.464
01/06/2023 18.30,3366.854
01/06/2023 19.00,3361.206
01/06/2023 19.30,3183.71
01/06/2023 20.00,2614.593
01/06/2023 20.30,2565.008
01/06/2023 21.00,2405.572
01/06/2023 21.30,2285.227
01/06/2023 22.00,2057.927
01/06/2023 22.30,947.771
01/06/2023 23.00,867.868
01/06/2023 23.30,809.065
02/06/2023 00.00,525.545
02/06/2023 00.30,506.54
02/06/2023 01.00,512.937
02/06/2023 01.30,529.983
02/06/2023 02.00,465.164
02/06/2023 02.30,468.192
02/06/2023 03.00,450.761
02/06/2023 03.30,464.671
02/06/2023 04.00,384.171
02/06/2023 04.30,396.518
02/06/2023 05.00,410.899
02/06/2023 05.30,393.391
02/06/2023 06.00,350.923
02/06/2023 06.30,280.018
02/06/2023 07.00,166.709
02/06/2023 07.30,16.921
02/06/2023 08.00,6.362
02/06/2023 08.30,0
02/06/2023 09.00,0
02/06/2023 09.30,9.876
02/06/2023 10.00,0
02/06/2023 10.30,43.698
02/06/2023 11.00,1673.328
02/06/2023 11.30,1628.727
02/06/2023 12.00,1516.281
02/06/2023 12.30,2475.31
02/06/2023 13.00,2190.823
02/06/2023 13.30,1659.541
02/06/2023 14.00,1761.642
02/06/2023 14.30,1781.381
02/06/2023 15.00,1948.404
02/06/2023 15.30,2165.434
02/06/2023 16.00,2432.675
02/06/2023 16.30,2468.456
02/06/2023 17.00,2597.588
02/06/2023 17.30,2963.607
02/06/2023 18.00,3141.97
02/06/2023 18.30,3277.73
02/06/2023 19.00,3060.485
02/06/2023 19.30,3201.215
02/06/2023 20.00,3140.545
02/06/2023 20.30,3106.838
02/06/2023 21.00,2982.288
02/06/2023 21.30,2323.752
02/06/2023 22.00,2064.46
02/06/2023 22.30,948.876
02/06/2023 23.00,912.529
02/06/2023 23.30,782.126
03/06/2023 00.00,803.518
03/06/2023 00.30,468.927
03/06/2023 01.00,482.706
03/06/2023 01.30,453.959
03/06/2023 02.00,414.449
03/06/2023 02.30,394.954
03/06/2023 03.00,384.314
03/06/2023 03.30,390.705
03/06/2023 04.00,360.933
03/06/2023 04.30,348.855
03/06/2023 05.00,370.444
03/06/2023 05.30,362.059
03/06/2023 06.00,363.565
03/06/2023 06.30,309.635
03/06/2023 07.00,150.908
03/06/2023 07.30,63.344
03/06/2023 08.00,11.428
03/06/2023 08.30,3.428
03/06/2023 09.00,28.833
03/06/2023 09.30,457.806
03/06/2023 10.00,1640.38
03/06/2023 10.30,1795.016
03/06/2023 11.00,1753.532
03/06/2023 11.30,1573.562
03/06/2023 12.00,1989.819
03/06/2023 12.30,1923.933
03/06/2023 13.00,1754.517
03/06/2023 13.30,2929.694
03/06/2023 14.00,1865.113
03/06/2023 14.30,1850.075
03/06/2023 15.00,2010.051
03/06/2023 15.30,3057.85
03/06/2023 16.00,2506.114
03/06/2023 16.30,2707.354
03/06/2023 17.00,2907.452
03/06/2023 17.30,3065.808
03/06/2023 18.00,3290.029
03/06/2023 18.30,3371.443
03/06/2023 19.00,3484.112
03/06/2023 19.30,3307.637
03/06/2023 20.00,3175.015
03/06/2023 20.30,3136.321
03/06/2023 21.00,3062.893
03/06/2023 21.30,2374.175
03/06/2023 22.00,2038.072
03/06/2023 22.30,937.462
03/06/2023 23.00,813.121
03/06/2023 23.30,775.154
04/06/2023 00.00,580.658
04/06/2023 00.30,477.849
04/06/2023 01.00,473.743
04/06/2023 01.30,469.979
04/06/2023 02.00,419.669
04/06/2023 02.30,412.357
04/06/2023 03.00,421.59
04/06/2023 03.30,397.571
04/06/2023 04.00,420.094
04/06/2023 04.30,416.041
04/06/2023 05.00,368.282
04/06/2023 05.30,365.816
04/06/2023 06.00,363.83
04/06/2023 06.30,349.394
04/06/2023 07.00,247.749
04/06/2023 07.30,80.25
04/06/2023 08.00,28.712
04/06/2023 08.30,153.104
04/06/2023 09.00,151.15
04/06/2023 09.30,1124.971
04/06/2023 10.00,2143.693
04/06/2023 10.30,2055.568
04/06/2023 11.00,2366.551
04/06/2023 11.30,2243.123
04/06/2023 12.00,2082.26
04/06/2023 12.30,2572.737
04/06/2023 13.00,2539.891
04/06/2023 13.30,2327.888
04/06/2023 14.00,2521.287
04/06/2023 14.30,2432.956
04/06/2023 15.00,2591.536
04/06/2023 15.30,2740.573
04/06/2023 16.00,2914.988
04/06/2023 16.30,2788.001
04/06/2023 17.00,2978.14
04/06/2023 17.30,3298.11
04/06/2023 18.00,3223.761
04/06/2023 18.30,3431.618
04/06/2023 19.00,3164.495
04/06/2023 19.30,3283.505
04/06/2023 20.00,3210.998
04/06/2023 20.30,3132.098
04/06/2023 21.00,3056.775
04/06/2023 21.30,1777.638
04/06/2023 22.00,1695.053
04/06/2023 22.30,960.681
04/06/2023 23.00,901.698
04/06/2023 23.30,881.544
05/06/2023 00.00,924.598
05/06/2023 00.30,566.352
05/06/2023 01.00,575.285
05/06/2023 01.30,534.313
05/06/2023 02.00,497.222
05/06/2023 02.30,485.149
05/06/2023 03.00,490.771
05/06/2023 03.30,465.545
05/06/2023 04.00,414.644
05/06/2023 04.30,403.031
05/06/2023 05.00,421.858
05/06/2023 05.30,405.594
05/06/2023 06.00,427.052
05/06/2023 06.30,291.994
05/06/2023 07.00,286.953
05/06/2023 07.30,91.325
05/06/2023 08.00,267.483
05/06/2023 08.30,270.139
05/06/2023 09.00,9.57
05/06/2023 09.30,513.949
05/06/2023 10.00,1694.989
05/06/2023 10.30,1571.985
05/06/2023 11.00,1872.425
05/06/2023 11.30,2401.595
05/06/2023 12.00,2045.885
05/06/2023 12.30,1904.639
05/06/2023 13.00,2237.079
05/06/2023 13.30,2621.722
05/06/2023 14.00,1801.446
05/06/2023 14.30,2766.443
05/06/2023 15.00,2935.653
05/06/2023 15.30,2740.595
05/06/2023 16.00,2873.911
05/06/2023 16.30,3113.65
05/06/2023 17.00,3185.763
05/06/2023 17.30,3222.93
05/06/2023 18.00,3143.192
05/06/2023 18.30,3223.084
05/06/2023 19.00,2931.837
05/06/2023 19.30,3006.137
05/06/2023 20.00,2960.178
05/06/2023 20.30,2886.591
05/06/2023 21.00,2814.748
05/06/2023 21.30,2307.027
05/06/2023 22.00,1747.996
05/06/2023 22.30,982.533
05/06/2023 23.00,911.244
05/06/2023 23.30,830.579
06/06/2023 00.00,495.858
06/06/2023 00.30,490.104
06/06/2023 01.00,481.233
06/06/2023 01.30,462.255
06/06/2023 02.00,437.724
06/06/2023 02.30,422.3
06/06/2023 03.00,435.926
06/06/2023 03.30,421.559
06/06/2023 04.00,384.219
06/06/2023 04.30,384.457
06/06/2023 05.00,394.199
06/06/2023 05.30,393.501
06/06/2023 06.00,366.449
06/06/2023 06.30,359.541
06/06/2023 07.00,290.287
06/06/2023 07.30,0
06/06/2023 08.00,61.514
06/06/2023 08.30,90.42
06/06/2023 09.00,1.949
06/06/2023 09.30,86.209
06/06/2023 10.00,0
06/06/2023 10.30,258.146
06/06/2023 11.00,1492.022
06/06/2023 11.30,2638.759
06/06/2023 12.00,1574.608
06/06/2023 12.30,1913.675
06/06/2023 13.00,1881.111
06/06/2023 13.30,1949.033
06/06/2023 14.00,2282.999
06/06/2023 14.30,2851.275
06/06/2023 15.00,2899.31
06/06/2023 15.30,3226.895
06/06/2023 16.00,3194.486
06/06/2023 16.30,3092.113
06/06/2023 17.00,3111.669
06/06/2023 17.30,3105.708
06/06/2023 18.00,3194.197
06/06/2023 18.30,3152.24
06/06/2023 19.00,2860.544
06/06/2023 19.30,3127.003
06/06/2023 20.00,3079.763
06/06/2023 20.30,3026.885
06/06/2023 21.00,2892.868
06/06/2023 21.30,2144.009
06/06/2023 22.00,1992.342
06/06/2023 22.30,849.882
06/06/2023 23.00,593.571
06/06/2023 23.30,413.47
07/06/2023 00.00,454.488
07/06/2023 00.30,468.228
07/06/2023 01.00,455.821
07/06/2023 01.30,460.992
07/06/2023 02.00,397.042
07/06/2023 02.30,388.883
07/06/2023 03.00,394.12
07/06/2023 03.30,387.025
07/06/2023 04.00,367.537
07/06/2023 04.30,373.357
07/06/2023 05.00,369.21
07/06/2023 05.30,357.101
07/06/2023 06.00,399.155
07/06/2023 06.30,300.192
07/06/2023 07.00,143.807
07/06/2023 07.30,130.448
07/06/2023 08.00,0.951
07/06/2023 08.30,72.596
07/06/2023 09.00,0
07/06/2023 09.30,0
07/06/2023 10.00,7.501
07/06/2023 10.30,894.054
07/06/2023 11.00,2397.328
07/06/2023 11.30,2652.139
07/06/2023 12.00,1628.586
07/06/2023 12.30,3090.436
07/06/2023 13.00,2826.305
07/06/2023 13.30,2750.665
07/06/2023 14.00,2701.891
07/06/2023 14.30,2777.572
07/06/2023 15.00,2659.649
07/06/2023 15.30,2358.288
07/06/2023 16.00,2610.198
07/06/2023 16.30,2717.426
07/06/2023 17.00,2816.797
07/06/2023 17.30,2897.934
07/06/2023 18.00,3033.861
07/06/2023 18.30,2890.919
07/06/2023 19.00,3033.381
07/06/2023 19.30,3109.739
07/06/2023 20.00,3016.526
07/06/2023 20.30,2999.633
07/06/2023 21.00,2907.09
07/06/2023 21.30,2207.943
07/06/2023 22.00,2009.902
07/06/2023 22.30,827.528
07/06/2023 23.00,771.98
07/06/2023 23.30,701.145
08/06/2023 00.00,507.318
08/06/2023 00.30,491.288
08/06/2023 01.00,496.55
08/06/2023 01.30,481.079
08/06/2023 02.00,433.299
08/06/2023 02.30,418.349
08/06/2023 03.00,423.441
08/06/2023 03.30,424.671
08/06/2023 04.00,360.164
08/06/2023 04.30,362.522
08/06/2023 05.00,383.256
08/06/2023 05.30,350.399
08/06/2023 06.00,318.349
08/06/2023 06.30,308.518
08/06/2023 07.00,136.241
08/06/2023 07.30,21.788
08/06/2023 08.00,23.943
08/06/2023 08.30,1.257
08/06/2023 09.00,61.994
08/06/2023 09.30,370.814
08/06/2023 10.00,236.362
08/06/2023 10.30,748.345
08/06/2023 11.00,2787.775
08/06/2023 11.30,1524.161
08/06/2023 12.00,2129.271
08/06/2023 12.30,2660.449
08/06/2023 13.00,2692.568
08/06/2023 13.30,2691.939
08/06/2023 14.00,2310.265
08/06/2023 14.30,2580.962
08/06/2023 15.00,2781.775
08/06/2023 15.30,2766.255
08/06/2023 16.00,2730.059
08/06/2023 16.30,2863.356
08/06/2023 17.00,2839.49
08/06/2023 17.30,2881.604
08/06/2023 18.00,3054.575
08/06/2023 18.30,3127.088
08/06/2023 19.00,3130.722
08/06/2023 19.30,2902.589
08/06/2023 20.00,2837.419
08/06/2023 20.30,2726.984
08/06/2023 21.00,2654.882
08/06/2023 21.30,2237.262
08/06/2023 22.00,2026.421
08/06/2023 22.30,912.777
08/06/2023 23.00,848.027
08/06/2023 23.30,774.433
09/06/2023 00.00,855.014
09/06/2023 00.30,510.43
09/06/2023 01.00,492.019
09/06/2023 01.30,494.218
09/06/2023 02.00,455.74
09/06/2023 02.30,430.151
09/06/2023 03.00,456.142
09/06/2023 03.30,452.922
09/06/2023 04.00,362.08
09/06/2023 04.30,376.601
09/06/2023 05.00,375.297
09/06/2023 05.30,366.065
09/06/2023 06.00,383.866
09/06/2023 06.30,353.848
09/06/2023 07.00,262.834
09/06/2023 07.30,70.996
09/06/2023 08.00,198.018
09/06/2023 08.30,245.747
09/06/2023 09.00,5.738
09/06/2023 09.30,395.581
09/06/2023 10.00,0
09/06/2023 10.30,508.769
09/06/2023 11.00,2410.206
09/06/2023 11.30,2681.038
09/06/2023 12.00,2320.338
09/06/2023 12.30,3054.038
09/06/2023 13.00,3093.886
09/06/2023 13.30,2871.885
09/06/2023 14.00,2706.353
09/06/2023 14.30,2680.068
09/06/2023 15.00,2586.961
09/06/2023 15.30,2673.085
09/06/2023 16.00,2733.031
09/06/2023 16.30,3042.11
09/06/2023 17.00,2909.203
09/06/2023 17.30,2932.884
09/06/2023 18.00,3049.153
09/06/2023 18.30,3169.323
09/06/2023 19.00,3237.184
09/06/2023 19.30,2990.246
09/06/2023 20.00,3009.273
09/06/2023 20.30,2961.581
09/06/2023 21.00,2859.429
09/06/2023 21.30,2289.096
09/06/2023 22.00,2097.925
09/06/2023 22.30,897.541
09/06/2023 23.00,916.389
09/06/2023 23.30,841.351
10/06/2023 00.00,682.687
10/06/2023 00.30,542.311
10/06/2023 01.00,536.55
10/06/2023 01.30,519.553
10/06/2023 02.00,496.633
10/06/2023 02.30,473.309
10/06/2023 03.00,481.797
10/06/2023 03.30,490.077
10/06/2023 04.00,399.936
10/06/2023 04.30,377.964
10/06/2023 05.00,416.596
10/06/2023 05.30,405.161
10/06/2023 06.00,355.966
10/06/2023 06.30,343.231
10/06/2023 07.00,296.525
10/06/2023 07.30,264.443
10/06/2023 08.00,523.811
10/06/2023 08.30,361.012
10/06/2023 09.00,0.934
10/06/2023 09.30,745.534
10/06/2023 10.00,1761.89
10/06/2023 10.30,2649.055
10/06/2023 11.00,2513.301
10/06/2023 11.30,2231.838
10/06/2023 12.00,2465.028
10/06/2023 12.30,2356.181
10/06/2023 13.00,2039.488
10/06/2023 13.30,2009.36
10/06/2023 14.00,2813.651
10/06/2023 14.30,2707.588
10/06/2023 15.00,2747.18
10/06/2023 15.30,2702.796
10/06/2023 16.00,2683.062
10/06/2023 16.30,2753.865
10/06/2023 17.00,2727.511
10/06/2023 17.30,2928.933
10/06/2023 18.00,3066.062
10/06/2023 18.30,3158.946
10/06/2023 19.00,2968.699
10/06/2023 19.30,3056.862
10/06/2023 20.00,3117.482
10/06/2023 20.30,3003.881
10/06/2023 21.00,2895.83
10/06/2023 21.30,2230.301
10/06/2023 22.00,2068.537
10/06/2023 22.30,909.226
10/06/2023 23.00,848.004
10/06/2023 23.30,786.804
11/06/2023 00.00,527.825
11/06/2023 00.30,520.27
11/06/2023 01.00,540.789
11/06/2023 01.30,524.238
11/06/2023 02.00,458.491
11/06/2023 02.30,452.754
11/06/2023 03.00,449.341
11/06/2023 03.30,441.09
11/06/2023 04.00,396.77
11/06/2023 04.30,387.388
11/06/2023 05.00,390.329
11/06/2023 05.30,396.901
11/06/2023 06.00,372.144
11/06/2023 06.30,328.908
11/06/2023 07.00,340.378
11/06/2023 07.30,254.37
11/06/2023 08.00,249.174
11/06/2023 08.30,264.217
11/06/2023 09.00,419.671
11/06/2023 09.30,1074.347
11/06/2023 10.00,1904.052
11/06/2023 10.30,1871.043
11/06/2023 11.00,2654.851
11/06/2023 11.30,1719.006
11/06/2023 12.00,1792.233
11/06/2023 12.30,1795.387
11/06/2023 13.00,1839.364
11/06/2023 13.30,1672.553
11/06/2023 14.00,2227.87
11/06/2023 14.30,2907.665
11/06/2023 15.00,2078.184
11/06/2023 15.30,2065.558
11/06/2023 16.00,2967.732
11/06/2023 16.30,2966.599
11/06/2023 17.00,2842.302
11/06/2023 17.30,2867.809
11/06/2023 18.00,3135.037
11/06/2023 18.30,3327.587
11/06/2023 19.00,3047.62
11/06/2023 19.30,3105.176
11/06/2023 20.00,3015.886
11/06/2023 20.30,2905.214
11/06/2023 21.00,2846.432
11/06/2023 21.30,2377.369
11/06/2023 22.00,2080.811
11/06/2023 22.30,1013.99
11/06/2023 23.00,889.7
11/06/2023 23.30,797.745
12/06/2023 00.00,553.796
12/06/2023 00.30,484.067
12/06/2023 01.00,460.841
12/06/2023 01.30,448.677
12/06/2023 02.00,413.236
12/06/2023 02.30,395.303
12/06/2023 03.00,401.596
12/06/2023 03.30,393.755
12/06/2023 04.00,371.925
12/06/2023 04.30,381.85
12/06/2023 05.00,381.663
12/06/2023 05.30,385.942
12/06/2023 06.00,330.418
12/06/2023 06.30,350.483
12/06/2023 07.00,275.985
12/06/2023 07.30,7.302
12/06/2023 08.00,152.031
12/06/2023 08.30,174.119
12/06/2023 09.00,44.839
12/06/2023 09.30,0
12/06/2023 10.00,0
12/06/2023 10.30,478.334
12/06/2023 11.00,1680.76
12/06/2023 11.30,2193.512
12/06/2023 12.00,2341.118
12/06/2023 12.30,2374.83
12/06/2023 13.00,2630.892
12/06/2023 13.30,1959.524
12/06/2023 14.00,2195.234
12/06/2023 14.30,2810.135
12/06/2023 15.00,3033.159
12/06/2023 15.30,2887.151
12/06/2023 16.00,2803.829
12/06/2023 16.30,2726.918
12/06/2023 17.00,2810.715
12/06/2023 17.30,2940.442
12/06/2023 18.00,2919.026
12/06/2023 18.30,3032.92
12/06/2023 19.00,3067.53
12/06/2023 19.30,3020.529
12/06/2023 20.00,2987.291
12/06/2023 20.30,2921.909
12/06/2023 21.00,2278.776
12/06/2023 21.30,2247.33
12/06/2023 22.00,1958.062
12/06/2023 22.30,863.807
12/06/2023 23.00,870.808
12/06/2023 23.30,766.081
13/06/2023 00.00,509.144
13/06/2023 00.30,478.474
13/06/2023 01.00,470.863
13/06/2023 01.30,471.908
13/06/2023 02.00,419.43
13/06/2023 02.30,425.106
13/06/2023 03.00,418.178
13/06/2023 03.30,419.361
13/06/2023 04.00,382.686
13/06/2023 04.30,409.226
13/06/2023 05.00,404.691
13/06/2023 05.30,389.226
13/06/2023 06.00,412.66
13/06/2023 06.30,333.497
13/06/2023 07.00,210.461
13/06/2023 07.30,165.47
13/06/2023 08.00,2.541
13/06/2023 08.30,8.956
13/06/2023 09.00,210.248
13/06/2023 09.30,55.548
13/06/2023 10.00,103.502
13/06/2023 10.30,306.249
13/06/2023 11.00,2419.239
13/06/2023 11.30,1563.979
13/06/2023 12.00,2050.927
13/06/2023 12.30,2028.649
13/06/2023 13.00,2416.038
13/06/2023 13.30,2934.199
13/06/2023 14.00,2732.499
13/06/2023 14.30,2448.494
13/06/2023 15.00,2060.197
13/06/2023 15.30,1674.654
13/06/2023 16.00,2177.702
13/06/2023 16.30,2455.552
13/06/2023 17.00,2443.72
13/06/2023 17.30,2905.021
13/06/2023 18.00,3019.339
13/06/2023 18.30,2904.785
13/06/2023 19.00,3032.257
13/06/2023 19.30,2951.188
13/06/2023 20.00,2858.929
13/06/2023 20.30,2747.755
13/06/2023 21.00,2669.639
13/06/2023 21.30,2198.264
13/06/2023 22.00,1983.167
13/06/2023 22.30,905.475
13/06/2023 23.00,828.323
13/06/2023 23.30,777.262
14/06/2023 00.00,559.861
14/06/2023 00.30,516.129
14/06/2023 01.00,505.68
14/06/2023 01.30,516.167
14/06/2023 02.00,458.937
14/06/2023 02.30,460.221
14/06/2023 03.00,461.086
14/06/2023 03.30,443.746
14/06/2023 04.00,362.108
14/06/2023 04.30,379.414
14/06/2023 05.00,391.677
14/06/2023 05.30,377.15
14/06/2023 06.00,343.049
14/06/2023 06.30,359.694
14/06/2023 07.00,248.898
14/06/2023 07.30,199.741
14/06/2023 08.00,264.574
14/06/2023 08.30,259.72
14/06/2023 09.00,84.269
14/06/2023 09.30,0
14/06/2023 10.00,381.003
14/06/2023 10.30,1002.944
14/06/2023 11.00,1820.206
14/06/2023 11.30,2909.289
14/06/2023 12.00,2587.463
14/06/2023 12.30,1676.354
14/06/2023 13.00,1932.963
14/06/2023 13.30,2310.332
14/06/2023 14.00,2430.507
14/06/2023 14.30,2304.827
14/06/2023 15.00,2265.59
14/06/2023 15.30,2087.814
14/06/2023 16.00,2697.223
14/06/2023 16.30,2741.884
14/06/2023 17.00,2810.115
14/06/2023 17.30,2914.938
14/06/2023 18.00,2995.469
14/06/2023 18.30,2893.121
14/06/2023 19.00,3054.862
14/06/2023 19.30,3031.8
14/06/2023 20.00,2936.396
14/06/2023 20.30,2870.508
14/06/2023 21.00,2715.598
14/06/2023 21.30,2238.969
14/06/2023 22.00,2085.244
14/06/2023 22.30,876.001
14/06/2023 23.00,824.748
14/06/2023 23.30,824.748
15/06/2023 00.00,492.9744
15/06/2023 00.30,449.0056
15/06/2023 01.00,428.0616
15/06/2023 01.30,423.7008
15/06/2023 02.00,396.6368
15/06/2023 02.30,387.5856
15/06/2023 03.00,388.3472
15/06/2023 03.30,399.9544
15/06/2023 04.00,345.3304
15/06/2023 04.30,359.3104
15/06/2023 05.00,344.524
15/06/2023 05.30,328.1888
15/06/2023 06.00,333.324
15/06/2023 06.30,351.124
15/06/2023 07.00,325.56
15/06/2023 07.30,261.5032
15/06/2023 08.00,242.2256
15/06/2023 08.30,206.368
15/06/2023 09.00,182.1776
15/06/2023 09.30,169.4992
15/06/2023 10.00,153.9752
15/06/2023 10.30,153.6208
15/06/2023 11.00,1515.0904
15/06/2023 11.30,1714.8416
15/06/2023 12.00,1636.4248
15/06/2023 12.30,1660.3856
15/06/2023 13.00,1677.668
15/06/2023 13.30,2357.0536
15/06/2023 14.00,1836.4688
15/06/2023 14.30,1836.5568
15/06/2023 15.00,2610.4304
15/06/2023 15.30,2381.7216
15/06/2023 16.00,2342.4704
15/06/2023 16.30,2773.8288
15/06/2023 17.00,2704.544
15/06/2023 17.30,2765.4192
15/06/2023 18.00,2867.9152
15/06/2023 18.30,2977.3944
15/06/2023 19.00,2961.2768
15/06/2023 19.30,2971.4824
15/06/2023 20.00,2891.752
15/06/2023 20.30,2799.8592
15/06/2023 21.00,2777.4216
15/06/2023 21.30,2523.9392
15/06/2023 22.00,1868.0496
15/06/2023 22.30,1030.732
15/06/2023 23.00,812.9288
15/06/2023 23.30,551.4968
16/06/2023 00.00,524.3296
16/06/2023 00.30,458.8784
16/06/2023 01.00,448.1608
16/06/2023 01.30,434.4104
16/06/2023 02.00,407.1816
16/06/2023 02.30,413.4672
16/06/2023 03.00,397.6528
16/06/2023 03.30,395.492
16/06/2023 04.00,346.796
16/06/2023 04.30,342.8784
16/06/2023 05.00,381.3056
16/06/2023 05.30,348.7496
16/06/2023 06.00,384.4984
16/06/2023 06.30,420.2248
16/06/2023 07.00,371.3264
16/06/2023 07.30,332.5272
16/06/2023 08.00,296.2544
16/06/2023 08.30,241.2968
16/06/2023 09.00,246.4088
16/06/2023 09.30,205.5696
16/06/2023 10.00,309.4816
16/06/2023 10.30,758.6376
16/06/2023 11.00,1650.6
16/06/2023 11.30,1853.8496
16/06/2023 12.00,1632.2584
16/06/2023 12.30,1688.0376
16/06/2023 13.00,1734.9224
16/06/2023 13.30,1754.7496
16/06/2023 14.00,1700.6752
16/06/2023 14.30,2255.788
16/06/2023 15.00,1873.3336
16/06/2023 15.30,2807.684
16/06/2023 16.00,2677.1064
16/06/2023 16.30,2214.4632
16/06/2023 17.00,2846.2608
16/06/2023 17.30,2854.556
16/06/2023 18.00,3173.0448
16/06/2023 18.30,3076.532
16/06/2023 19.00,2711.456
16/06/2023 19.30,2912.2104
16/06/2023 20.00,2814.8344
16/06/2023 20.30,2788.2032
16/06/2023 21.00,2733.088
16/06/2023 21.30,2565.004
16/06/2023 22.00,1809.8704
16/06/2023 22.30,1099.6384
16/06/2023 23.00,931.2344
16/06/2023 23.30,789.2728
17/06/2023 00.00,894.9608
17/06/2023 00.30,850.4992
17/06/2023 01.00,536.4664
17/06/2023 01.30,510.6872
17/06/2023 02.00,458.3792
17/06/2023 02.30,465.1952
17/06/2023 03.00,446.0216
17/06/2023 03.30,445.1128
17/06/2023 04.00,384.6088
17/06/2023 04.30,351.1736
17/06/2023 05.00,380.7528
17/06/2023 05.30,359.3424
17/06/2023 06.00,324.9152
17/06/2023 06.30,376.7776
17/06/2023 07.00,352.2216
17/06/2023 07.30,303.9048
17/06/2023 08.00,358.7608
17/06/2023 08.30,339.1696
17/06/2023 09.00,297.4264
17/06/2023 09.30,431.3296
17/06/2023 10.00,961.8256
17/06/2023 10.30,1907.6608
17/06/2023 11.00,1701.304
17/06/2023 11.30,1761.3264
17/06/2023 12.00,1695.432
17/06/2023 12.30,1781.8112
17/06/2023 13.00,1744.5664
17/06/2023 13.30,1781.724
17/06/2023 14.00,1917.296
17/06/2023 14.30,2079.6608
17/06/2023 15.00,2174.1576
17/06/2023 15.30,2184.9528
17/06/2023 16.00,2438.6416
17/06/2023 16.30,2536.056
17/06/2023 17.00,2698.6256
17/06/2023 17.30,2934.9304
17/06/2023 18.00,3168.736
17/06/2023 18.30,2765.2056
17/06/2023 19.00,2706.572
17/06/2023 19.30,2799.0384
17/06/2023 20.00,2866.0176
17/06/2023 20.30,2701.7424
17/06/2023 21.00,2676.8248
17/06/2023 21.30,2488.0184
17/06/2023 22.00,1791.5824
17/06/2023 22.30,1050.9536
17/06/2023 23.00,925.1208
17/06/2023 23.30,806.5136
18/06/2023 00.00,711.2056
18/06/2023 00.30,712.6016
18/06/2023 01.00,709.6048
18/06/2023 01.30,370.3376
18/06/2023 02.00,339.5984
18/06/2023 02.30,330.6456
18/06/2023 03.00,327.5032
18/06/2023 03.30,325.224
18/06/2023 04.00,327.5136
18/06/2023 04.30,335.6408
18/06/2023 05.00,314.3096
18/06/2023 05.30,320.968
18/06/2023 06.00,332.14
18/06/2023 06.30,329.1648
18/06/2023 07.00,330.42
18/06/2023 07.30,344.1792
18/06/2023 08.00,235.5424
18/06/2023 08.30,293.1488
18/06/2023 09.00,296.1264
18/06/2023 09.30,396.4432
18/06/2023 10.00,1771.0224
18/06/2023 10.30,1880.324
18/06/2023 11.00,1739.7944
18/06/2023 11.30,1613.0288
18/06/2023 12.00,1788.8104
18/06/2023 12.30,1737.0216
18/06/2023 13.00,1706.7528
18/06/2023 13.30,1850.0328
18/06/2023 14.00,1863.9624
18/06/2023 14.30,1871.0072
18/06/2023 15.00,2021.4752
18/06/2023 15.30,2047.6888
18/06/2023 16.00,2363.8776
18/06/2023 16.30,2517.0224
18/06/2023 17.00,2649.12
18/06/2023 17.30,2922.304
18/06/2023 18.00,3062.1856
18/06/2023 18.30,3210.8648
